8400623,邪龍 阿南塔,此卡不能通常召喚。僅能將我方場上及墓地存在的全部爬蟲類族除外才可特殊召喚。\n此卡的攻擊力‧守備力為特殊召喚時所除外的爬蟲類族怪獸數量×600。\n此卡在我方場上存在為限，每到我方結束階段時破壞場上的1張卡片。
8414337,薰風的風塵,①：此回合，我方場上的「薰風」怪獸攻擊宣言時，對方不能把魔法‧陷阱‧怪獸的效果發動。
8428836,冥占術之儀式,「占術姬」儀式怪獸降臨必需。\n①：等級合計直到變成儀式召喚的怪獸等級以上為止，將我方手牌‧場上怪獸解放，從我方手牌‧墓地將1體「占術姬」儀式怪獸以表側攻擊表示或裡側守備表示儀式召喚。\n②：我方場上有「占術姬」儀式怪獸存在的場合，我方‧對方準備階段把墓地的此卡除外才能發動。從牌組將1體儀式怪獸以外「占術姬」怪獸以裡側守備表示特殊召喚。 
8437145,煉獄的死徒,①：以我方場上的1體「獄火機」怪獸為對象才能發動。此回合，該我方怪獸不受對方的效果影響。\n②：我方場上的「獄火機」怪獸被效果破壞的場合，可以除外墓地的此卡來代替該怪獸。
8454126,奈芙蒂斯之連繫者,「奈芙蒂斯的輪迴」降臨。\n此卡名的①②效果1回合各僅能使用1次。\n①：此卡儀式召喚成功的場合才能發動。從手牌‧牌組把此卡名以外1體「奈芙蒂斯」儀式怪獸當作儀式召喚特殊召喚。\n②：此卡被「奈芙蒂斯」卡的效果所解放或破壞的場合才能發動。下次的準備階段，從我方手牌‧牌組‧場上各選擇最多1張儀式怪獸以外的「奈芙蒂斯」卡破壞。
8463720,DDD剋龍王　貝奧武夫,「DDD」怪獸＋「DD」怪獸\n①：此卡於怪獸區域存在，我方的「DD」怪獸向守備表示怪獸攻擊的場合，給予對方為攻擊力超過那個守備力的數值的戰鬥傷害。\n②：我方準備階段才能發動。雙方魔法與陷阱區域的卡全部破壞。
8471389,機械狼,全身由鋼鐵製成的狼，用鋒利的牙齒撕咬敵人。
8483333,嵌合獅身蠍尾獸,此卡上級召喚成功的場合，下1個我方的準備階段時，用來上級召喚此卡的怪獸卡從墓地特殊召喚到我方場上。用此效果特殊召喚的怪獸不能發動攻擊宣言。用此方法特殊召喚的怪獸的怪獸效果無效化。
8487449,小丑戲謔者,①：「小丑戲謔者」在我方場上僅能有1體表側表示存在。\n②：此卡可以從手牌攻擊表示特殊召喚。\n③：此卡用②方法特殊召喚的場合，下次的對方結束階段以對方場上1體表側表示怪獸為對象發動。那體對方表側表示怪獸和表側表示的此卡回到原持有者手牌。
8491308,閃刀姬－颯,風屬性以外「閃刀姬」怪獸一體\n我方對「閃刀姬－颯」1回合僅能有1次特殊召喚。\n①：此卡可以直接進行攻擊。\n②：此卡進行戰鬥的傷害計算後才能發動。從牌組把1張「閃刀」卡送去墓地。
8491961,LL－吟唱椋鳥,等級一怪獸二體以上\n①：此卡超量召喚成功時，以場上1體表側表示怪獸為對象才能發動。該怪獸攻擊力‧守備力上升此卡持有的超量素材數量×300。\n②：1回合1次，取除此卡1個超量素材才能發動。從牌組將1體鳥獸族‧等級1怪獸加入手牌。\n③：超量召喚出場的此卡戰鬥給予我方戰鬥傷害對方也承受。
8495780,深海的工匠,此卡名的①②效果1回合各僅能使用1次。\n①：此卡用水屬性怪獸的效果從牌組‧墓地加入手牌的場合，把此卡給對方觀看才能發動。對方手牌全部確認。\n②：此卡特殊召喚成功的場合，從我方牌組最上方把1張卡送去墓地，以此卡名以外墓地1體等級4以下水屬性怪獸為對象才能發動。該怪獸特殊召喚。因此效果特殊召喚的怪獸效果無效化。
8505920,合體魔神　門之防禦者,「風魔神－修卡」＋「雷魔神－桑卡」＋「水魔神－斯卡」\n把我方手牌‧場上‧墓地上述之卡除外的場合才能特殊召喚。\n此卡名的①效果1回合僅能使用3次。\n①：對方發動以我方場上之卡片為對象的效果時才能發動。該效果無效並破壞。\n②：表側表示特殊召喚之此卡因對方從場上離開的場合才能發動。從牌組‧額外牌組把1體等級11以下的「門之防禦者」怪獸無視召喚條件特殊召喚。
8508055,格鬥鼠 邱助,目標是成為鼠界最強的格鬥家而在世界範圍內流浪的熱血鼠。無知的觸碰它會很受傷哦。
8512558,希望皇　擬聲烏托邦,此卡名在規則上包含「擬聲」字段。\n此卡名在規則上也當作「刷啦啦」、「我我我」、「隆隆隆」、「怒怒怒」卡使用。\n此卡名的①效果1回合僅能使用1次。\n①：我方主要階段才能發動。從手牌把此卡名以外的以下怪獸最多各1體守備表示特殊召喚。此效果發動後，直到回合結束時我方不是超量怪獸不能從額外牌組特殊召喚。\n●「刷啦啦」怪獸\n●「我我我」怪獸\n●「隆隆隆」怪獸\n●「怒怒怒」怪獸
8522996,始源的帝王,①：此卡發動後變成效果怪獸（惡魔族‧闇‧等級6‧攻1000／守2400）在怪獸區域特殊召喚。此卡也當作陷阱卡使用。\n②：此卡以自身效果特殊召喚成功的場合，從手牌捨棄1張卡，宣言1個屬性才能發動。此卡的屬性變成宣言的屬性。上級召喚和此卡相同屬性的怪獸的場合，此卡可以當作2體解放。\n③：以此卡的效果特殊召喚之此卡在場上存在，我方不能特殊召喚和此卡屬性相異的怪獸。
8529136,廢鐵拳,①：以我方場上的1體「垃圾戰士」為對象才能發動。這個回合，那體我方怪獸和對方怪獸進行戰鬥的場合，適用以下效果。\n●對方到傷害步驟結束時為止不能發動魔法‧陷阱‧怪獸的效果。\n●對象怪獸攻擊守備怪獸的場合，給予對方攻擊力超越其守備力數值的戰鬥傷害。\n●對方受到的戰鬥傷害變成2倍。\n●對象怪獸不會被戰鬥破壞。\n●進行戰鬥的對方怪獸在傷害步驟結束時破壞。
8559524,指揮共鳴體,此卡名的卡1回合僅能發動1張。\n①：從手牌捨棄1體「共鳴體」怪獸才能發動。從牌組把1體等級4以下的惡魔族怪獸加入手牌。
8559793,RR－鳥巢,此卡名的①效果1回合僅能使用1次。\n①：我方場上有2體以上「RR」怪獸存在的場合才能發動。從我方牌組‧墓地選擇1體「RR」怪獸加入手牌。
8561192,神樹的守護獸－牙王,協調＋協調以外的怪獸一體以上\n①：此卡在我方主要階段2以外不會成為對方卡片效果的對象。
8567955,平衡負載領主,此卡名的②效果1回合僅能使用1次。\n①：1回合1次，支付1000生命值才能發動。此回合我方在通常召喚外加上僅有1次，我方主要階段可以把1體網域族怪獸召喚。\n②：此卡被除外的場合才能發動。從手牌把1體等級4以下的怪獸特殊召喚。
8571567,BF－嵐砂之夏瑪爾,此卡名的①②效果1回合各僅能使用1次。\n①：將手牌‧場上的此卡送去墓地才能發動。從牌組將1張「黑羽之旋風」在我方魔法與陷阱區域表側表示放置。\n②：此卡於墓地存在，我方場上有「BF」同步怪獸或「黑暗羽翼龍」特殊召喚成功的場合，將此卡除外，以我方墓地1體「BF」怪獸為對象才能發動。該怪獸加入手牌。那之後，我方受到700傷害。
8576764,貪食魚　貪婪,此卡名的①效果1回合僅能使用1次。\n①：以持有對方手牌數量以下等級的我方墓地１體魚族‧海龍族‧水族怪獸為對象才能發動。該怪獸特殊召喚。因此效果特殊召喚的怪獸在此回合不能把效果發動。\n②：此卡作為同步素材送去墓地的場合才能發動。以此卡為同步素材的同步怪獸攻擊力‧守備力上升對方手牌數量×200。
8581705,業火皇后厄魔,此卡之控制者每到準備回合需支付500生命值。此卡成為對方控制的卡的效果的對象，在該效果處理時擲骰子一次。擲出2‧5時，該效果無效並破壞。此卡在我方場上表側表示存在，每到準備回合時，1體「厄魔」的怪獸的攻擊力，在回合結束前上升1000。當無法支付維持此卡的生命值時，此卡即破壞。
8594079,侏儸紀腕龍,場上有此卡以外「侏儸紀」怪獸表側表示存在的場合，此卡不會被戰鬥破壞。
8602351,蛇妖‧厄客德娜,包含爬蟲類族怪獸的怪獸二體\n此卡名的①②效果1回合各僅能使用1次。\n①：此卡連結召喚成功的場合，以對方場上1體表側表示怪獸為對象才能發動。該怪獸的攻擊力變成0。\n②：我方主要階段才能發動。把最多有對方場上攻擊力0的怪獸數量卡名相異爬蟲類族怪獸從牌組加入手牌。此效果發動後，直到回合結束時我方不是爬蟲類族怪獸不能從額外牌組特殊召喚。
8608979,一族的結集！,①：選擇場上1體表側表示怪獸為對象發動。把和那體怪獸原本種族相同而原卡名不同的1體怪獸從我方的手牌‧墓地特殊召喚。\n②：魔法‧陷阱區域的此卡被對方的卡的效果破壞的場合可以發動。從牌組選1張此卡名的卡在我方的魔法‧陷阱區域覆蓋。
8611007,熔岩谷龍騎兵,協調＋協調以外的炎屬性怪獸一體以上\n1回合1次，在我方主要階段時才能發動。從我方牌組將把1體「熔岩」怪獸加入手牌。之後從手牌將1體「熔岩」怪獸送入墓地。
8628798,D.D.炸藥【異次元炸彈】,①：給予對方除外的卡的數量×300傷害。
8632967,進化的宿命,①：此卡於魔法與陷阱區域存在，我方「進化蟲」怪獸的效果把怪獸特殊召喚成功時，對方不能對應把魔法‧陷阱‧怪獸的效果發動。
8634636,白尾黑貓,反轉：對方場上2體怪獸和我方場上1體怪獸回到持有者的手牌。
8643186,DD徵募,此卡名的卡1回合僅能發動1張。\n①：對方場上的怪獸數量比我方多的場合，以我方墓地該相差數量的「DD」怪獸或「契約書」卡為對象發動。該卡加入手牌。
8649148,深海清道夫,解放此卡才能發動。選擇場上的1張魔法‧陷阱卡破壞。
8653757,光子停滯,①：從牌組選擇1張「光子」永續魔法‧永續陷阱卡或「銀河」永續魔法‧永續陷阱卡，加入手牌或在我方場上表側表示放置。\n②：覆蓋之此卡在對方回合因對方效果破壞的場合，我方場上有「銀河眼的光子龍」或以「銀河眼的光子龍」作為超量素材的超量怪獸存在才能發動。此回合變成結束階段。
8660395,結晶的女神　寧阿魯魯【魔煉】,等級四魔法使族怪獸二體\n此卡名的①③效果1回合各僅能使用1次。\n①：把此卡1個超量素材取除，以我方墓地1體等級4以上的魔法使族怪獸為對象才能發動。該怪獸加入手牌。\n②：有此卡裝備之怪獸在同1次戰鬥階段中最多2次可以向怪獸攻擊。\n③：此卡裝備中的場合，以我方魔法與陷阱區域1張「魔煉」卡和對方場上1張魔法‧陷阱卡為對象才能發動。那些卡破壞。
8662794,碼破者‧零日,①：「碼破者」連結怪獸以外的和此卡連結狀態的連結怪獸攻擊力下降1000。\n②：此卡已在怪獸區域存在，場上「碼破者」連結怪獸被戰鬥‧效果破壞的場合發動。此卡破壞。\n③：此卡被戰鬥‧效果破壞的場合才能發動。從牌組把1體「碼破者‧零日」加入手牌。
8687195,幻影的妖精,當此卡受到對方怪獸的攻擊時，由我方其他的怪獸1體來代替承受攻擊，然後進行傷害計算。
8692301,寶石騎士‧仿鑽,「寶石騎士」怪獸＋岩石族怪獸
8696773,陽炎獸 九頭蛇,①：此卡於場上以表側表示存在為限，對方不能以此卡作為卡片效果對象，我方也不能特殊召喚炎屬性以外的怪獸。此外，以此卡作為素材的超量怪獸得到以下效果。\n●此卡超量召喚成功時，可以從我方墓地選擇1體「陽炎獸」怪獸，疊放在此卡下面作為超量素材。
8698851,D－反制,①：我方場上表側表示存在的「D－HERO」的怪獸被選擇作為攻擊對象時才能發動。攻擊怪獸破壞。
8700633,不屈的獸僕,此卡名的①效果1回合僅能使用1次。\n①：對方把3體以上怪獸特殊召喚的回合主要階段才能發動。此卡從手牌‧墓地特殊召喚。此效果在對方回合也能發動。\n②：我方場上沒有其他怪獸存在的場合，攻擊表示之此卡不會被戰鬥破壞。
